400,8,n
1000,7,n
1400,-10,n
600,-5,n
1600,-4,n
600,-2,y
1000,5,n
400,-6,n
800,9,n
1200,4,y
1200,0,y
400,-5,n
200,6,n
800,-2,y
600,-8,n
1400,-6,y
2000,0,y
2000,8,n
1600,9,y
1800,0,y
2000,8,n
1000,-9,n
1200,2,y
600,-7,n
600,-8,n
600,4,n
400,-9,n
200,1,y
800,9,n
400,-10,n
400,-7,n
1400,-2,y
400,-5,n
1600,-1,y
1800,5,y
200,-1,y
200,-9,n
200,-5,n
400,-7,n
200,2,n
600,-3,y
800,3,y
1400,9,n
600,3,n
200,4,n
800,-7,n
1400,-9,n
2000,9,n
600,2,n
600,-3,y
