2000,5,n
600,1,y
800,-5,n
1000,-2,y
600,0,y
800,-3,y
1000,-6,n
1600,0,y
200,-6,n
200,-1,n
400,-9,n
200,2,n
200,-1,n
1000,9,n
1800,7,n
2000,1,y
200,0,y
1000,5,n
1800,3,y
800,-1,n
200,-1,n
1400,-8,n
400,0,y
1400,-7,n
1400,-1,y
1000,-4,n
1400,7,n
2000,-6,y
1200,5,y
2000,-9,n
200,0,y
600,6,n
800,-9,n
200,7,n
800,-10,n
2000,8,n
400,-3,n
400,5,n
600,8,n
2000,-6,y
400,6,n
200,3,n
1000,5,n
800,-4,n
200,-6,n
1800,-3,y
200,9,n
1600,9,n
1400,-5,n
1400,3,y
